RB010,RB020,RB030,RB031,RB031_F,RB050,RB050_F,RB070,RB070_F,RB080,RB080_F,RB090,RB090_F,RB200,RB200_F,RB210,RB210_F,RB220,RB220_F,RB230,RB230_F,RB240,RB240_F,RB245,RB245_F,RB250,RB250_F,RB260,RB260_F,RB270,RB270_F,RL010,RL010_F,RL020,RL020_F,RL030,RL030_F,RL040,RL040_F,RL050,RL050_F,RL060,RL060_F,RL070,RL070_F,RX010,RX020,RX030,RX040,RX050,RX060,RX070
2013,FR,1649001,,,"4079,7947908445",,1,,1942,,2,,1,,4,,,,,,,,,,11,,2,,,,,,,,,,,,,,0,,,,,,,,,,
2013,FR,1661001,,,"4079,7947908445",,4,,1987,,2,,1,,4,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,1664901,,,"4079,7947908445",,3,,1991,,2,,1,,4,,,,,,,,,,11,,5,,,,,,,,,,,,,,0,,,,,,,,,,
2013,FR,1676801,,,"4079,7947908445",,1,,1932,,2,,1,,4,,,,,,,,,,11,,2,,,,,,32,,0,,0,,,,,,,,,,,,,,
2013,FR,1699301,,,"4079,7947908445",,3,,1956,,2,,1,,4,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,1703801,,,"4079,7947908445",,4,,1938,,2,,1,,3,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,1704901,,,"4079,7947908445",,3,,1944,,2,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,1717101,,,"4079,7947908445",,2,,1932,,1,,1,,1,,,,,,,,,,11,,5,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,1735401,,,"4079,7947908445",,2,,1950,,2,,1,,1,,,,,,,,,,11,,,,,,,,24,,,,,,,,0,,,,,,,,,,
2013,FR,1747001,,,"4079,7947908445",,4,,1951,,2,,1,,4,,,,,,,,,,11,,5,,,,,,5,,,,,,,,,,,,,,,,,,
2013,FR,1756101,,,"4079,7947908445",,2,,1940,,1,,1,,4,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,
2013,FR,1758201,,,"4079,7947908445",,3,,1932,,2,,1,,4,,,,,,,,,,11,,2,,,,,,,,,,0,,11,,,,,,,,,,,,
2013,FR,1779701,,,"4079,7947908445",,4,,1933,,1,,1,,4,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,1781501,,,"4079,7947908445",,3,,1948,,2,,1,,3,,,,,,,,,,11,,5,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,1791201,,,"4079,7947908445",,2,,1932,,2,,1,,4,,,,,,,,,,11,,2,,,,,,,,,,,,,,0,,,,,,,,,,
2013,FR,1791401,,,"4079,7947908445",,2,,1963,,1,,1,,2,,,,,,,,,,11,,5,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,1792001,,,"4079,7947908445",,1,,1932,,2,,1,,4,,,,,,,,,,,,2,,,,,,32,,,,,,,,,,,,,,,,,,
2013,FR,1793201,,,"4079,7947908445",,2,,1954,,2,,1,,1,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,1805801,,,"4079,7947908445",,4,,1983,,2,,1,,3,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,1805901,,,"4079,7947908445",,1,,1978,,1,,1,,4,,,,,,,,,,11,,2,,,,,,,,,,,,,,0,,,,,,,,,,
2013,FR,1809401,,,"4079,7947908445",,2,,1966,,2,,1,,3,,,,,,,,,,11,,5,,,,,,,,,,,,0,,,,,,,,,,,,
2013,FR,1814601,,,"4079,7947908445",,4,,1939,,2,,1,,2,,,,,,,,,,11,,5,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,1818901,,,"4079,7947908445",,1,,1982,,2,,1,,3,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,1831201,,,"4079,7947908445",,2,,1934,,2,,1,,3,,,,,,,,,,11,,2,,,,,,,,,,,,0,,0,,,,,,,,,,
2013,FR,1837601,,,"4079,7947908445",,2,,1932,,2,,1,,1,,,,,,,,,,11,,5,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,1844301,,,"4079,7947908445",,2,,1932,,1,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,,,,,0,,,,,,,,,,
2013,FR,1847001,,,"4079,7947908445",,3,,1978,,1,,1,,4,,,,,,,,,,11,,5,,,,,,,,0,,,,0,,,,,,,,,,,,
2013,FR,1847101,,,"4079,7947908445",,1,,1981,,2,,1,,4,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,1860001,,,"4079,7947908445",,4,,1963,,1,,1,,2,,,,,,,,,,11,,2,,,,,,,,,,35,,,,,,,,,,,,,,
2013,FR,1866301,,,"4079,7947908445",,3,,1984,,1,,1,,4,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,1868501,,,"4079,7947908445",,3,,1965,,1,,1,,3,,,,,,,,,,,,2,,,,,,30,,,,,,,,,,,,,,,,,,
2013,FR,1869301,,,"4079,7947908445",,1,,1985,,1,,1,,1,,,,,,,,,,11,,5,,,,,,30,,,,,,,,0,,,,,,,,,,
2013,FR,1872501,,,"4079,7947908445",,1,,1982,,1,,1,,1,,,,,,,,,,11,,5,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,1878501,,,"4079,7947908445",,3,,1944,,1,,1,,3,,,,,,,,,,11,,2,,,,,,,,6,,,,,,,,,,,,,,,,
2013,FR,1893201,,,"4079,7947908445",,3,,1983,,1,,1,,3,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,1906801,,,"4079,7947908445",,4,,1959,,1,,1,,3,,,,,,,,,,11,,2,,,,,,,,,,0,,,,,,,,,,,,,,
2013,FR,1908201,,,"4079,7947908445",,1,,1982,,2,,1,,1,,,,,,,,,,,,,,,,32,,,,,,0,,,,,,,,,,,,,,
2013,FR,1911401,,,"4079,7947908445",,2,,1948,,2,,1,,1,,,,,,,,,,11,,5,,,,,,,,0,,0,,,,,,,,,,,,,,
2013,FR,1912901,,,"4079,7947908445",,4,,1987,,2,,1,,4,,,,,,,,,,11,,,,,,,,,,,,0,,,,0,,,,,,,,,,
2013,FR,1915701,,,"4079,7947908445",,2,,1963,,1,,1,,3,,,,,,,,,,11,,2,,,,,,24,,,,,,,,,,,,,,,,,,
2013,FR,1920401,,,"4079,7947908445",,2,,1963,,1,,1,,4,,,,,,,,,,11,,,,,,,,,,,,,,0,,,,,,,,,,,,
2013,FR,1921501,,,"4079,7947908445",,2,,1974,,2,,1,,3,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,1925401,,,"4079,7947908445",,3,,1940,,2,,1,,3,,,,,,,,,,11,,,,,,32,,,,,,,,,,,,,,,,,,,,
2013,FR,1938001,,,"4079,7947908445",,1,,1948,,1,,1,,2,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,1945101,,,"4079,7947908445",,4,,1937,,1,,1,,1,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,1964201,,,"4079,7947908445",,1,,1934,,2,,1,,1,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,1965001,,,"4079,7947908445",,2,,1932,,2,,1,,4,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,1968101,,,"4079,7947908445",,2,,1935,,2,,1,,1,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,1977801,,,"4079,7947908445",,3,,1942,,1,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,,,0,,,,,,,,,,,,
2013,FR,1983301,,,"4079,7947908445",,2,,1953,,2,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,1991901,,,"4079,7947908445",,2,,1971,,1,,1,,4,,,,,,,,,,11,,5,,,,,,24,,,,,,,,,,,,,,,,,,
2013,FR,1998401,,,"4079,7947908445",,3,,1932,,1,,1,,3,,,,,,,,,,11,,2,,,,,,,,,,,,,,0,,,,,,,,,,
2013,FR,2000001,,,"4079,7947908445",,2,,1977,,1,,1,,1,,,,,,,,,,11,,,,,,,,,,,,,,0,,,,,,,,,,,,
2013,FR,2002101,,,"4079,7947908445",,3,,1948,,1,,1,,1,,,,,,,,,,,,2,,,,,,,,,,0,,,,,,,,,,,,,,
2013,FR,2007301,,,"4079,7947908445",,1,,1952,,2,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,2011401,,,"4079,7947908445",,4,,1983,,2,,1,,1,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,2014001,,,"4079,7947908445",,3,,1973,,1,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,,,0,,,,,,,,,,,,
2013,FR,2022101,,,"4079,7947908445",,4,,1966,,2,,1,,3,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,2023901,,,"4079,7947908445",,3,,1954,,2,,1,,3,,,,,,,,,,11,,2,,,,,,,,,,,,,,0,,,,,,,,,,
2013,FR,2026401,,,"4079,7947908445",,3,,1932,,2,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,2032701,,,"4079,7947908445",,3,,1932,,1,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,2056801,,,"4079,7947908445",,1,,1969,,2,,1,,3,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,2064801,,,"4079,7947908445",,2,,1979,,2,,1,,1,,,,,,,,,,11,,5,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,2085601,,,"4079,7947908445",,1,,1985,,2,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,,,0,,,,,,,,,,,,
2013,FR,2087201,,,"4079,7947908445",,3,,1948,,2,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,2097001,,,"4079,7947908445",,4,,1957,,2,,1,,4,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,2102001,,,"4079,7947908445",,1,,1962,,2,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,2110501,,,"4079,7947908445",,3,,1952,,1,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,2119901,,,"4079,7947908445",,1,,1962,,1,,1,,2,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,2122501,,,"4079,7947908445",,1,,1949,,2,,1,,3,,,,,,,,,,11,,5,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,2123001,,,"4079,7947908445",,3,,1985,,2,,1,,3,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,2131201,,,"4079,7947908445",,2,,1985,,2,,1,,2,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,2137801,,,"4079,7947908445",,4,,1951,,2,,1,,1,,,,,,,,,,,,2,,,,,,,,0,,,,,,,,,,,,,,,,
2013,FR,2147901,,,"4079,7947908445",,2,,1932,,1,,1,,1,,,,,,,,,,11,,2,,,,,,32,,,,,,,,,,,,,,,,,,
2013,FR,2155201,,,"4079,7947908445",,3,,1932,,2,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,2175501,,,"4079,7947908445",,3,,1953,,2,,1,,3,,,,,,,,,,11,,,,,,,,,,0,,0,,,,,,,,,,,,,,
2013,FR,2187001,,,"4079,7947908445",,2,,1938,,2,,1,,2,,,,,,,,,,11,,,,,,,,,,2,,,,,,,,,,,,,,,,
2013,FR,2191501,,,"4079,7947908445",,3,,1985,,1,,1,,3,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,2193001,,,"4079,7947908445",,3,,1937,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,2193701,,,"4079,7947908445",,2,,1954,,2,,1,,1,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,2211801,,,"4079,7947908445",,4,,1973,,1,,1,,3,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,2212201,,,"4079,7947908445",,1,,1938,,2,,1,,4,,,,,,,,,,,,2,,,,,,,,0,,,,0,,,,,,,,,,,,
2013,FR,2212701,,,"4079,7947908445",,4,,1991,,2,,1,,1,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,2228701,,,"4079,7947908445",,2,,1939,,2,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,2239401,,,"4079,7947908445",,3,,1984,,2,,1,,3,,,,,,,,,,11,,2,,,,,,,,,,11,,0,,0,,,,,,,,,,
2013,FR,2248801,,,"4079,7947908445",,4,,1932,,1,,1,,4,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,2252101,,,"4079,7947908445",,3,,1932,,1,,1,,1,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,2255401,,,"4079,7947908445",,2,,1991,,2,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,,,,,0,,,,,,,,,,
2013,FR,2259701,,,"4079,7947908445",,1,,1985,,2,,1,,4,,,,,,,,,,11,,,,,,,,,,,,0,,,,,,,,,,,,,,
2013,FR,2279901,,,"4079,7947908445",,3,,1932,,2,,1,,4,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,2292101,,,"4079,7947908445",,3,,1967,,2,,1,,4,,,,,,,,,,,,2,,,,,,,,2,,,,,,,,,,,,,,,,
2013,FR,2298601,,,"4079,7947908445",,4,,1982,,1,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,2308001,,,"4079,7947908445",,1,,1982,,1,,1,,3,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,2318701,,,"4079,7947908445",,1,,1933,,2,,1,,4,,,,,,,,,,11,,5,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,2320601,,,"4079,7947908445",,1,,1963,,1,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,2331501,,,"4079,7947908445",,1,,1982,,1,,1,,2,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,2334601,,,"4079,7947908445",,2,,1963,,2,,1,,4,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,2340901,,,"4079,7947908445",,2,,1939,,2,,1,,1,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,2347101,,,"4079,7947908445",,1,,1991,,2,,1,,1,,,,,,,,,,11,,5,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,2347201,,,"4079,7947908445",,4,,1955,,2,,1,,4,,,,,,,,,,,,2,,,,,,,,,,,,,,13,,,,,,,,,,
2013,FR,2350001,,,"4079,7947908445",,3,,1941,,1,,1,,4,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,2361501,,,"4079,7947908445",,2,,1982,,2,,1,,1,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,2364801,,,"4079,7947908445",,2,,1982,,2,,1,,3,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,2378201,,,"4079,7947908445",,3,,1936,,2,,1,,4,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,2379901,,,"4079,7947908445",,4,,1979,,1,,1,,4,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,2383201,,,"4079,7947908445",,1,,1985,,1,,1,,1,,,,,,,,,,11,,5,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,2384301,,,"4079,7947908445",,3,,1932,,2,,1,,4,,,,,,,,,,,,5,,,,,,,,,,40,,,,,,,,,,,,,,
2013,FR,2397701,,,"4079,7947908445",,1,,1983,,2,,1,,1,,,,,,,,,,11,,2,,,,,,,,0,,,,,,,,,,,,,,,,
2013,FR,2401201,,,"4079,7947908445",,4,,1986,,2,,1,,4,,,,,,,,,,11,,5,,,,,,,,,,,,,,0,,,,,,,,,,
2013,FR,2403301,,,"4079,7947908445",,3,,1941,,2,,1,,4,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,2432501,,,"4079,7947908445",,3,,1962,,2,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,2441401,,,"4079,7947908445",,3,,1940,,1,,1,,2,,,,,,,,,,14,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,2455701,,,"4079,7947908445",,3,,1974,,1,,1,,4,,,,,,,,,,11,,,,,,,,,,0,,,,,,,,,,,,,,,,
2013,FR,2461601,,,"4079,7947908445",,3,,1975,,2,,1,,4,,,,,,,,,,11,,5,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,2465701,,,"4079,7947908445",,3,,1958,,2,,1,,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
2013,FR,2477601,,,"4079,7947908445",,1,,1951,,2,,1,,2,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,2483701,,,"4079,7947908445",,1,,1932,,1,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,2491301,,,"4079,7947908445",,4,,1960,,1,,1,,1,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,2498001,,,"4079,7947908445",,4,,1956,,1,,1,,1,,,,,,,,,,11,,2,,,,,,32,,,,,,,,,,,,,,,,,,
2013,FR,2500401,,,"4079,7947908445",,2,,1952,,2,,1,,3,,,,,,,,,,,,2,,,,,,,,,,,,0,,0,,,,,,,,,,
2013,FR,2500801,,,"4079,7947908445",,4,,1937,,2,,1,,3,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
2013,FR,2506201,,,"4079,7947908445",,4,,1968,,1,,1,,2,,,,,,,,,,11,,5,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,2515001,,,"4079,7947908445",,2,,1940,,2,,1,,2,,,,,,,,,,,,,,,,,,32,,,,32,,0,,,,,,,,,,,,
2013,FR,2516001,,,"4079,7947908445",,1,,1935,,2,,1,,3,,,,,,,,,,11,,,,,,,,,,0,,,,,,,,,,,,,,,,
2013,FR,2517501,,,"4079,7947908445",,1,,1964,,2,,1,,1,,,,,,,,,,11,,2,,,,,,24,,0,,,,,,,,,,,,,,,,
2013,FR,2533401,,,"4079,7947908445",,1,,1958,,2,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,2533901,,,"4079,7947908445",,2,,1951,,2,,1,,1,,,,,,,,,,11,,,,,,,,,,0,,,,0,,0,,,,,,,,,,
2013,FR,2553501,,,"4079,7947908445",,1,,1947,,1,,1,,4,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,2562201,,,"4079,7947908445",,1,,1932,,1,,1,,3,,,,,,,,,,11,,,,,,,,24,,,,,,,,,,,,,,,,,,
2013,FR,2565301,,,"4079,7947908445",,2,,1971,,2,,1,,3,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,2577401,,,"4079,7947908445",,1,,1982,,1,,1,,2,,,,,,,,,,11,,,,,,,,,,,,,,,,0,,,,,,,,,,
2013,FR,2584601,,,"4079,7947908445",,4,,1932,,2,,1,,1,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,2589501,,,"4079,7947908445",,2,,1937,,2,,1,,3,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,2606101,,,"4079,7947908445",,1,,1953,,2,,1,,4,,,,,,,,,,11,,2,,,,,,,,,,0,,,,,,,,,,,,,,
2013,FR,2607001,,,"4079,7947908445",,2,,1954,,1,,1,,3,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,2612401,,,"4079,7947908445",,1,,1948,,2,,1,,4,,,,,,,,,,14,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,2624701,,,"4079,7947908445",,1,,1937,,2,,1,,3,,,,,,,,,,11,,2,,,,,,36,,,,,,,,,,,,,,,,,,
2013,FR,2631701,,,"4079,7947908445",,1,,1954,,2,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,2640801,,,"4079,7947908445",,3,,1933,,1,,1,,4,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,2644701,,,"4079,7947908445",,3,,1938,,2,,1,,3,,,,,,,,,,11,,,,,,,,,,,,0,,0,,0,,,,,,,,,,
2013,FR,2651101,,,"4079,7947908445",,4,,1982,,2,,1,,3,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,2672201,,,"4079,7947908445",,1,,1982,,2,,1,,4,,,,,,,,,,,,2,,,,,,,,,,0,,0,,0,,,,,,,,,,
2013,FR,2678101,,,"4079,7947908445",,4,,1979,,2,,1,,1,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,2681801,,,"4079,7947908445",,3,,1937,,2,,1,,3,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,2685401,,,"4079,7947908445",,1,,1973,,1,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,0,,,,,,,,,,,,,,
2013,FR,2693301,,,"4079,7947908445",,4,,1959,,1,,1,,3,,,,,,,,,,11,,5,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,2711101,,,"4079,7947908445",,1,,1959,,2,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,2719701,,,"4079,7947908445",,1,,1932,,2,,1,,1,,,,,,,,,,11,,2,,,,,,,,4,,,,,,0,,,,,,,,,,
2013,FR,2728101,,,"4079,7947908445",,4,,1948,,2,,1,,3,,,,,,,,,,11,,2,,,,,,,,,,,,0,,,,,,,,,,,,
2013,FR,2730501,,,"4079,7947908445",,3,,1949,,1,,1,,4,,,,,,,,,,11,,2,,,,,,,,,,,,,,0,,,,,,,,,,
2013,FR,2740701,,,"4079,7947908445",,3,,1955,,2,,1,,4,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,2744901,,,"4079,7947908445",,4,,1932,,1,,1,,1,,,,,,,,,,,,5,,,,0,,,,,,42,,,,,,,,,,,,,,
2013,FR,2778801,,,"4079,7947908445",,2,,1986,,2,,1,,1,,,,,,,,,,11,,5,,,,32,,,,,,,,,,,,,,,,,,,,
2013,FR,2790501,,,"4079,7947908445",,4,,1945,,2,,1,,1,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,2791801,,,"4079,7947908445",,2,,1971,,2,,1,,1,,,,,,,,,,11,,2,,,,,,,,3,,,,,,,,,,,,,,,,
2013,FR,2809001,,,"4079,7947908445",,2,,1945,,2,,1,,1,,,,,,,,,,11,,2,,,,34,,,,,,0,,,,,,,,,,,,,,
2013,FR,2811101,,,"4079,7947908445",,2,,1954,,2,,1,,4,,,,,,,,,,11,,5,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,2816301,,,"4079,7947908445",,1,,1932,,2,,1,,3,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,2820701,,,"4079,7947908445",,1,,1953,,2,,1,,4,,,,,,,,,,11,,,,,,,,,,,,0,,,,,,,,,,,,,,
2013,FR,2823201,,,"4079,7947908445",,3,,1987,,2,,1,,1,,,,,,,,,,11,,5,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,2828301,,,"4079,7947908445",,4,,1933,,2,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,2832601,,,"4079,7947908445",,2,,1933,,1,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,,,0,,,,,,,,,,,,
2013,FR,2834301,,,"4079,7947908445",,2,,1954,,2,,1,,3,,,,,,,,,,11,,5,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,2834801,,,"4079,7947908445",,3,,1936,,2,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,2,,0,,,,,,,,,,,,
2013,FR,2853601,,,"4079,7947908445",,2,,1991,,2,,1,,3,,,,,,,,,,14,,5,,,,,,,,,,0,,,,,,,,,,,,,,
2013,FR,2855101,,,"4079,7947908445",,2,,1951,,2,,1,,4,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,2861301,,,"4079,7947908445",,1,,1986,,2,,1,,1,,,,,,,,,,11,,5,,,,,,,,0,,0,,,,,,,,,,,,,,
2013,FR,2878401,,,"4079,7947908445",,3,,1964,,1,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,,,0,,0,,,,,,,,,,
2013,FR,2881301,,,"4079,7947908445",,1,,1950,,2,,1,,4,,,,,,,,,,11,,5,,,,,,,,,,,,11,,,,,,,,,,,,
2013,FR,2912101,,,"4079,7947908445",,1,,1987,,2,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,2922401,,,"4079,7947908445",,1,,1949,,1,,1,,1,,,,,,,,,,11,,2,,,,,,,,0,,8,,,,,,,,,,,,,,
2013,FR,2934701,,,"4079,7947908445",,4,,1985,,1,,1,,1,,,,,,,,,,,,5,,,,,,,,,,12,,,,,,,,,,,,,,
2013,FR,2936201,,,"4079,7947908445",,3,,1932,,2,,1,,4,,,,,,,,,,11,,2,,,,,,,,0,,,,,,,,,,,,,,,,
2013,FR,2940301,,,"4079,7947908445",,3,,1945,,2,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,2965301,,,"4079,7947908445",,1,,1956,,1,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,,,,,0,,,,,,,,,,
2013,FR,2966001,,,"4079,7947908445",,1,,1985,,2,,1,,1,,,,,,,,,,11,,5,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,2978801,,,"4079,7947908445",,4,,1982,,1,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,,,,,0,,,,,,,,,,
2013,FR,2982401,,,"4079,7947908445",,1,,1934,,2,,1,,1,,,,,,,,,,11,,5,,,,,,,,,,,,0,,,,,,,,,,,,
2013,FR,2987201,,,"4079,7947908445",,2,,1951,,2,,1,,4,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,2990401,,,"4079,7947908445",,1,,1932,,1,,1,,4,,,,,,,,,,11,,,,,,,,,,6,,,,,,,,,,,,,,,,
2013,FR,3006101,,,"4079,7947908445",,2,,1983,,1,,1,,4,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,3021001,,,"4079,7947908445",,1,,1933,,2,,1,,3,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
