DB010,DB020,DB030,DB040,DB040_F,DB060,DB060_F,DB062,DB062_F,DB070,DB070_F,DB075,DB075_F,DB090,DB090_F,DB100,DB100_F
2013,FR,35038,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,35055,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,35506,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,35543,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,35577,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,35733,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,35889,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,35921,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,35926,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,35952,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,36035,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,36080,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,36088,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,36112,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,36340,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,36361,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,36370,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,36516,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,36559,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,36590,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,36744,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,36779,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,36940,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,37050,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,37301,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,37457,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,37459,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,37463,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,37499,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,37624,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,37668,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,37759,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,37895,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,37897,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,37930,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,38124,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,38196,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,38229,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,38336,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,38453,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,38521,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,38524,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,38532,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,38567,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,38588,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,38864,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,38867,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,38936,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,39071,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,39117,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,39159,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,39195,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,39201,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,39253,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,39264,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,39355,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,39396,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,39415,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,39544,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,39588,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,39661,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,39785,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,39800,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,39946,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,39976,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,40021,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,40108,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,40364,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,40438,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,40466,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,40606,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,40613,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,40630,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,40647,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,40924,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,40969,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,41040,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,41238,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,41432,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,41449,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,41461,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,41596,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,41696,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,41898,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,41933,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,41980,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,42074,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,42110,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,42174,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,42237,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,42342,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,42443,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,42593,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,42623,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,42690,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,42706,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,42754,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,42823,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,42843,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,42868,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,42937,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,43303,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,43346,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,43425,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,43440,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,43551,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,43632,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,43657,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,43843,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,44174,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,44256,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,44364,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,44396,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,44436,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,44522,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,44645,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,44666,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,44762,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,44765,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,44800,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,44819,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,44886,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,44954,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,45142,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,45155,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,45160,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,45163,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,45288,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,45465,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,45503,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,45576,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,45711,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,45717,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,45823,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,45847,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,45917,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,45934,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,46016,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,46184,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,46352,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,46519,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,46569,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,46637,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,46860,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,46960,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,47119,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,47210,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,47311,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,47390,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,47636,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,47837,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,47961,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,48001,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,48031,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,48181,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,48272,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,48287,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,48526,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,48702,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,48707,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,48722,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,48764,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,48784,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,48822,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,48836,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,48904,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,48991,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,49037,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,49102,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,49296,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,49348,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,49354,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,49470,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,49496,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,49637,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,49746,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,49776,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,49902,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,49937,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,49942,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,49971,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,50011,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,50032,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,50059,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,50076,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,50104,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,50106,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,50147,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,50353,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,50388,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,50484,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,50537,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,50566,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,50583,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,50605,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,50662,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,50791,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,50803,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,50874,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,51019,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,51020,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,51029,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,51102,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,51110,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,51235,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,51384,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,51488,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,51549,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,51571,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,51600,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,51607,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,51767,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,51921,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,51939,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,51947,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,52026,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,52051,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,52083,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,52157,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,52225,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,52365,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,52605,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,52640,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,52687,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,52734,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,52802,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,52815,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,53024,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,53399,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,53453,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,53484,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,53503,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,53727,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,53736,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,53814,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,53829,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,53889,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,53920,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,54022,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,54043,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,54089,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,54182,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,54212,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,54249,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,54320,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,54415,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,54484,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,54575,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,54679,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,54745,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,54829,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,54852,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,54876,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,55019,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,55067,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,55267,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,55338,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,55368,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,55444,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,55585,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,55608,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,55656,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,55720,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,55740,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,55763,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,55764,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,55769,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,55784,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,55793,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,55820,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,56057,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,56137,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,56159,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,56367,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,56402,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,56550,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,56662,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,56774,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,56802,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,56816,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,57179,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,57309,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,57380,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,57444,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,57492,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,57545,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,57577,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,57712,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,57791,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,57800,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,57806,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,57901,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,57958,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,58133,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,58295,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,58375,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,58391,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,58426,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,58532,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,58574,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,58645,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,58730,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,58774,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,58826,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,58936,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,59021,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,59037,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,59047,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,59404,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,59435,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,59533,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,59573,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,59576,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,59587,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,59642,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,59884,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,60047,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,60216,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,60375,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,60726,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,60794,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,60872,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,60885,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,60959,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,61189,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,61415,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,61503,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,61568,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,61721,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,62108,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,62135,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,62272,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,62289,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,62693,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,62817,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,62828,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,62862,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,62885,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,62905,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,62946,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,63140,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,63330,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,63344,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,63594,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,63738,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,63774,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,63860,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,63865,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,63874,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,63995,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,64004,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,64042,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,64044,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,64056,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,64060,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,64220,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,64236,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,64244,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,64254,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,64323,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,64333,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,64424,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,64435,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,64601,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,64625,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,64675,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,64709,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,64773,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,64824,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,64887,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,65222,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,65270,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,65347,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,65364,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,65486,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,65534,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,65580,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,65584,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,65938,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,65940,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,66077,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,66113,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,66146,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,66174,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,66242,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,66253,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,66629,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,66713,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,66720,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,66816,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,66869,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,67015,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,67276,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,67282,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,67303,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,67579,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,67619,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,67703,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,67736,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,67873,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,68025,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,68045,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,68052,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,68241,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,68270,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,68278,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,68337,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,68375,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,68393,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,68397,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,68695,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,68727,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,68745,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,68767,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,68812,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,68988,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,69093,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,69118,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,69148,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,69414,FR10,,,,,,,,,,4079.7947908445,,,
2013,FR,69640,FR10,,,,,,,,,,4079.7947908445,,,
