"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL031","PL035","PL015","PL020","PL025","PL040","PL051","PL060","PL100","PL111","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY010G","PY020G","PY021G","PY030G","PY031G","PY035G","PY050G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PD020","PD030","PD050","PD060","PD070","PD080","PD090","PW010","PW020","PW030","PW040","PW050","PW060","PW070","PW080","PW090","PW100","PW110","PW120","PW130","PW140","PW150","PW160","PW170","PW180","PW190","PW200","PW210","PW220","PX010","PX020","PX030","PX040","PX050","PX200"
"2013","LT",11951,253.663943990665,"NA","2","2013","30","3",1932,"1","4","1","LT","2","NA","4","7","NA","NA","2","NA","3","7","50","NA","NA","NA","NA","1","2","NA","NA","NA","NA","NA","2","3","2","1","1","NA",1,1,0,0,0,876,1,0,0,0,0,1624,0,0,0,0,1,"1","1","2","1","1","NA","1","4","5","8","7","NA","2","2","3","NA","NA","NA","NA","3","5","5","9","1","NA","8","NA","10","2","3.4528",80,1195,"1","6","61.80838"
"2013","LT",12081,253.663943990665,"NA","1","2013","20","2",1949,"2","2","3","LT","2","NA","5","7","NA","2","NA","NA","3","0 - 1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2","2","3","2","NA","2","NA",1,1,0,0,0,444,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","3","1","1","5","NA","5","6","10","4","3","2","3","2","7","9","5","2","6","1","NA","1","1","NA","NA","10","2","3.4528",63,1208,"1","NA","231.34535"
"2013","LT",12521,253.663943990665,"NA","1","2013","25","4",1952,"2","4","3","LT","2","5","1","7","NA","2","NA","NA","3","6","NA","NA","NA","NA","3","1","2","NA","NA","NA","NA","2","1","2","2","2","2","NA",1,1,0,0,0,1048,1,0,0,0,0,4245,0,0,0,0,1,"1","1","1","2","2","2","5","3","8","4","10","2","3","1","NA","3","NA","NA","NA","4","NA","7","10","1","1","NA","99","8","2","3.4528",60,1252,"1","2","645.05391"
"2013","LT",12651,253.663943990665,"NA","1","2013","15","4",1962,"2","2","1","LT","2","NA","5","1","NA","NA","NA","NA","3","3","40","NA","q","NA","NA","1","2","NA","NA","NA","NA","NA","2","3","2","NA","2","NA",1,1,3678,0,0,945,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","2","1","5","NA","7","NA","8","4","3","2","3","NA","NA","7","8","8","NA","7","9","1","1","8","3","7","2","3.4528",50,1265,"1","6","360.96105"
"2013","LT",13011,253.663943990665,"NA","2","2013","20","4",1955,"1","2","1","LT","2","NA","3","3","NA","NA","NA","NA","3","6","40","NA","a","NA","13","1","2","NA","NA","NA","NA","2","1","3","2","NA","2","NA",1,1,6329,0,0,9257,1,0,1201,0,0,0,0,0,0,0,1,"2","1","1","1","1","1","1","10","7","9","9","NA","4","1","NA","1","NA","NA","5","3","6","9","10","1","1","5","10","10","NA","3.4528",57,1301,"1","2","474.45905"
"2013","LT",13061,253.663943990665,"NA","2","2013","15","4",1991,"2","1","3","LT","2","NA","3","6","NA","1","1","NA","3",,"40","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","2","2","1","2","NA","1","NA",1,1,55,0,0,997,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","2","2","3","5","6","9","NA","7","4","3","NA","NA","3","NA","NA","5","2","NA","5","5","NA","1","7","5","2","3","3.4528",21,1306,"1","2","779.31579"
"2013","LT",13421,253.663943990665,"NA","2","2013","30","4",1932,"2","4","1","LT","2","NA","1","7","NA","NA","NA","NA","3","6","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","5","1","3","NA","NA","1","1",1,1,0,0,0,0,1,0,0,0,0,2369,0,0,0,0,1,"1","1","1","3","1","1","1","NA","NA","5","6","2","4","3","3","3","NA","NA","0","2","5","NA","10","1","1","NA","99","10","2","3.4528",80,1342,"1","3","214.26817"
"2013","LT",13691,253.663943990665,"NA","2","2013","16","4",1983,"2","2","1","LT","2","NA","5","1","NA","NA","2","NA","3","3","NA","NA","b-e","NA","13","1","2","NA","NA","NA","NA","3","2","3","2","NA","2","NA",1,1,4956,0,0,0,1,0,0,0,771,0,0,0,0,0,1,"1","1","1","1","1","1","1","10","NA","4","NA","5","NA","2","3","2","NA","NA","8","7","4","8","NA","1","1","8","7","10","1","3.4528",29,1369,"1","6","279.78118"
"2013","LT",13741,253.663943990665,"NA","2","2013","10","4",1985,"1","1","1","LT","2","NA","5","1","NA","NA","2","NA","3","2","30","NA","g","NA","13","1","2","NA","NA","NA","NA","2","2","3","2","NA","2","NA",1,1,5568,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","2","1","1","8","8","6","2","2","3","NA","NA","3","NA","5","8","5","1","NA","8","1","1","5","9","8","NA","3.4528",27,1374,"1","2","897.52527"
"2013","LT",13901,253.663943990665,"NA","2","2013","12","3",1938,"2","4","3","LT","2","NA","4","7","NA","NA","NA","NA","3","5","NA","NA","NA","NA","7","1","2","NA","NA","NA","NA","4","2","3","2","NA","2","NA",1,1,0,0,0,111,1,0,0,0,0,2795,340,0,0,0,1,"1","1","3","2","1","2","3","NA","6","8","10","NA","3","1","4","3","NA","10","6","NA","5","9","NA","1","1","8","10","3","3","3.4528",74,1390,"1","7","111.07023"
"2013","LT",14251,253.663943990665,"NA","1","2013","15","3",1951,"2","2","3","Other","2","NA","5","1","NA","NA","NA","NA","3","0 - 1","40","NA","l-n","NA","12","1","1","NA","NA","NA","NA","2","2","2","1","NA","2","NA",1,1,6192,0,0,54,1,0,0,0,0,2484,0,0,0,0,1,"1","1","1","2","1","3","5","8","9","7","6","9","NA","NA","4","4","8","10","9","6","3","4","9","NA","1","8","5","8","3","3.4528",61,1425,"1","2","588.58941"
"2013","LT",14601,253.663943990665,"NA","2","2013","15","1",1954,"1","2","3","LT","2","NA","4","3","NA","1","NA","NA","3","0 - 1","NA","NA","h","NA","12","1","2","NA","NA","NA","NA","NA","1","3","2","NA","2","NA",1,1,4181,0,0,442,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","3","5","8","NA","6","8","3","NA","1","NA","2","8","NA","NA","4","5","5","8","1","1","NA","6","7","2","3.4528",58,1460,"1","2","93.78488"
"2013","LT",14631,253.663943990665,"NA","2","2013","30","2",1940,"1","2","3","LT","2","NA","3","7","NA","1","2","NA","3","9","40","NA","NA","NA","NA","1","2","NA","NA","NA","NA","4","2","2","2","NA","2","NA",1,1,0,0,0,2181,1,0,0,0,0,3958,0,0,0,0,1,"1","1","1","1","1","1","5","4","6","6","6","NA","3","2","4","3","NA","7","7","1","3","0","NA","9","NA","99","6","NA","2","3.4528",72,1463,"1","2","258.61927"
"2013","LT",14821,253.663943990665,"NA","1","2013","19","1",1961,"1","2","3","LT","1","NA","3","3","NA","2","NA","NA","NA","6","NA","NA","a","NA","NA","NA","2","NA","NA","NA","NA","1","2","3","2","NA","2","NA",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","3","1","NA","1","NA","NA","3","7","3","4","1","4","NA","NA","NA","6","5","6","2","7","1","1","5","7","8","3","3.4528",51,1482,"1","7","683.88337"
"2013","LT",15071,253.663943990665,"NA","2","2013","20","4",1976,"2","1","1","LT","2","3","3","1","NA","1","1","NA","3","5","NA","NA","r-u","NA","4","NA","NA","NA","NA","NA","NA","NA","1","3","2","NA","2","NA",1,1,71,0,0,447,1,0,0,0,0,0,0,3,0,0,1,"3","1","1","1","1","1","5","9","7","NA","NA","NA","5","2","4","3","NA","NA","10","3","8","3","10","1","1","8","NA","10","2","3.4528",36,1507,"1","6","176.2174"
"2013","LT",15171,253.663943990665,"NA","2","NA","20","4",1941,"1","4","3","LT","2","NA","2","7","NA","NA","NA","NA","3","4","40","NA","NA","NA","15","1","2","NA","NA","NA","NA","2","2","2","2","NA","2","NA",1,1,0,0,0,0,1,0,0,0,0,7128,0,0,0,0,1,"1","1","1","3","2","3","1","8","5","NA","6","NA","NA","1","4","NA","NA","8","6","6","5","8","7","1","1","NA","10","8","3","3.4528",71,1517,"1","5","175.40424"
"2013","LT",15201,253.663943990665,"NA","2","2013","16","4",1948,"2","2","3","LT","2","NA","4","7","NA","NA","NA","NA","3","2","40","NA","NA","NA","13","1","1","NA","NA","NA","NA","2","2","3","2","NA","2","NA",1,1,0,0,0,0,1,310,1101,0,0,2648,0,0,0,0,1,"1","1","1","1","1","1","6","5","NA","0","7","3","4","NA","3","3","NA","8","10","3","3","7","NA","1","1","2","7","10","NA","3.4528",64,1520,"1","2","1837.34218"
"2013","LT",15211,253.663943990665,"NA","2","2013","36","4",1959,"2","2","2","LT","2","NA","5","1","NA","NA","NA","NA","3","2","NA","NA","j","NA","NA","1","2","NA","NA","NA","NA","2","2","1","2","NA","2","NA",1,1,4908,0,0,442,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","2","2","1","1","6","NA","9","10","NA","3","2","4","4","NA","8","7","5","8","NA","8","1","1","NA","9","10","2","3.4528",53,1521,"1","6","2670.72784"
"2013","LT",15271,253.663943990665,"NA","2","2013","20","1",1944,"2","5","1","LT","2","NA","5","2","NA","1","NA","NA","3","2","40","NA","b-e","NA","4","1","NA","NA","NA","NA","NA","2","2","3","2","NA","2","NA",1,1,2532,0,0,1108,1,0,0,0,0,10783,0,0,0,0,1,"1","1","1","3","1","1","1","3","7","7","6","3","5","2","NA","1","10","9","2","8","99","5","8","1","1","7","4","9","2","3.4528",68,1527,"1","6","59.82245"
"2013","LT",15591,253.663943990665,"NA","2","2013","10","2",1933,"2","4","3","LT","2","NA","0","7","NA","1","2","NA","3","9","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","3","1","3","2","NA","2","NA",1,1,0,0,0,0,1,0,0,0,0,1568,0,0,0,0,1,"1","1","1","3","1","1","1","8","NA","8","8","3","4","2","3","3","NA","NA","8","4","5","7","9","1","1","4","NA","6","1","3.4528",79,1559,"1","2","982.84429"
"2013","LT",15681,253.663943990665,"NA","2","2013","25","2",1951,"2","2","1","LT","2","NA","5","1","NA","NA","NA","NA","3","2","NA","NA","q","NA","2","1","1","NA","NA","NA","NA","3","2","3","2","NA","2","NA",1,1,3763,0,0,0,1,0,211,0,0,2717,128,0,0,0,1,"1","1","1","1","2","2","1","NA","8","7","3","3","4","NA","4","3","0","7","NA","NA","6","NA","9","1","1","5","7","7","2","3.4528",61,1568,"1","7","186.60531"
"2013","LT",15711,253.663943990665,"NA","2","2013","10","1",1941,"2","1","1","LT","2","NA","1","7","NA","NA","NA","NA","3","4","40","20","NA","NA","1","2","2","NA","NA","NA","NA","5","1","1","NA","NA","2","NA",1,1,3408,0,0,1794,1,0,0,0,0,2228,0,53,0,0,1,"1","1","1","1","1","3","1","7","99","4","8","4","4","NA","4","2","10","NA","NA","1","1","6","9","1","NA","2","8","8","2","3.4528",71,1571,"1","2","158.23699"
"2013","LT",15951,253.663943990665,"NA","2","2013","20","3",1962,"2","2","1","LT","2","NA","4","1","NA","NA","NA","NA","3","2","40","NA","g","NA","13","1","2","NA","NA","NA","NA","NA","2","3","2","NA","2","NA",1,1,6781,0,0,920,1,0,0,0,0,0,0,0,0,0,1,"1","1","2","3","1","1","6","7","9","NA","10","3","NA","3","5","NA","NA","5","10","3","5","NA","9","1","1","NA","NA","10","2","3.4528",50,1595,"1","6","508.84064"
"2013","LT",16021,253.663943990665,"NA","2","2013","13","3",1932,"2","4","3","LT","2","NA","1","7","NA","1","NA","NA","3","9","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","1","2","2","2","NA","2","NA",1,1,0,0,0,997,1,0,0,0,0,1635,0,0,0,0,1,"1","1","1","2","1","3","1","7","99","5","10","3","NA","2","4","9","NA","NA","2","0","0","NA","7","1","1","NA","8","NA","3","3.4528",80,1602,"1","2","902.39242"
"2013","LT",16531,253.663943990665,"NA","2","2013","10","4",1969,"1","1","3","LT","2","NA","4","8","NA","1","NA","NA","3","9","40","NA","NA","NA","3","1","2","NA","NA","NA","NA","3","2","3","2","NA","2","NA",1,1,822,0,0,164,1,0,0,0,0,0,0,0,2918,0,1,"1","1","1","2","1","1","5","5","9","5","6","4","3","NA","5","2","NA","9","7","NA","5","7","NA","NA","1","6","2","9","2","3.4528",43,1653,"1","6","43.40777"
"2013","LT",16811,253.663943990665,"NA","2","2013","10","4",1932,"2","4","3","LT","2","NA","0","7","NA","1","NA","NA","3","5","40","NA","NA","NA","15","1","2","NA","NA","NA","NA","2","1","2","2","NA","2","NA",1,1,0,0,0,0,1,0,0,0,0,3782,0,0,0,0,1,"1","1","1","1","1","1","1","7","1","2","7","4","3","2","3","2","8","NA","99","7","5","6","9","1","1","8","5","8","NA","3.4528",80,1681,"1","7","101.47128"
"2013","LT",17261,253.663943990665,"NA","2","2013","26","2",1942,"2","2","1","LT","2","NA","2","7","NA","2","NA","NA","3","9","NA","NA","NA","NA","12","1","2","NA","NA","NA","NA","2","1","3","2","NA","2","NA",1,1,0,0,0,0,1,0,0,0,0,2934,0,0,0,0,1,"1","1","1","2","2","3","1","NA","0","4","9","3","4","3","1","2","NA","NA","5","2","7","2","10","1","1","8","NA","9","2","3.4528",70,1726,"1","6","193.70531"
"2013","LT",17291,253.663943990665,"NA","1","2013","28","2",1936,"2","5","3","LT","2","NA","4","7","NA","1","NA","NA","3","4","40","NA","NA","NA","5","1","1","NA","NA","NA","NA","NA","2","2","2","NA","2","NA",1,1,0,0,0,58,1,0,0,0,0,3873,0,0,0,0,1,"3","1","1","3","1","1","1","6","NA","7","NA","4","3","2","4","4","4","5","5","NA","0","99","8","1","NA","10","6","NA","NA","3.4528",76,1729,"1","7","803.99356"
"2013","LT",17631,253.663943990665,"NA","2","2013","10","3",1980,"2","5","3","LT","2","NA","5","1","NA","NA","NA","NA","3","2","60","NA","p","NA","1","1","1","NA","NA","NA","NA","2","2","3","2","NA","2","NA",1,1,8974,0,0,0,1,0,0,0,0,0,0,87,0,0,1,"1","1","1","2","1","1","5","8","10","NA","6","5","4","NA","4","1","NA","10","NA","4","8","8","8","1","1","5","7","8","2","3.4528",32,1763,"1","7","1672.81687"
"2013","LT",17981,253.663943990665,"NA","2","2013","5","4",1946,"2","4","1","LT","2","NA","4","7","NA","NA","NA","NA","3","0 - 1","NA","NA","NA","NA","11","1","2","NA","NA","NA","NA","4","1","3","2","NA","2","NA",1,1,0,0,0,1222,1,0,0,0,0,3765,0,0,0,0,1,"1","1","1","1","1","3","5","NA","10","NA","2","3","3","2","3","2","NA","NA","6","4","4","3","7","1","1","7","5","9","2","3.4528",66,1798,"1","2","95.74543"
"2013","LT",18601,253.663943990665,"NA","1","2013","18","4",1932,"2","4","2","LT","2","5","1","7","NA","NA","NA","NA","3","7","40","NA","NA","NA","13","1","2","NA","NA","NA","NA","3","2","3","2","NA","2","NA",1,1,0,0,0,727,1,0,0,0,0,5176,561,0,0,0,1,"2","1","1","3","2","3","1","7","10","6","8","NA","3","3","4","1","NA","NA","8","NA","NA","8","7","1","1","NA","8","6","NA","3.4528",80,1860,"1","6","424.80726"
"2013","LT",18651,253.663943990665,"NA","2","2013","15","2",1944,"2","4","3","LT","2","5","4","7","NA","NA","NA","NA","3","9","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","1","2","2","NA","2","NA",1,1,0,0,0,1002,1,0,0,0,0,2555,0,0,0,0,1,"1","1","3","3","1","1","1","10","8","7","NA","3","4","2","2","3","7","NA","7","0","1","7","10","NA","1","2","10","NA","NA","3.4528",68,1865,"1","2","328.1724"
"2013","LT",18891,253.663943990665,"NA","2","2013","12","4",1988,"1","1","3","LT","2","NA","3","1","NA","NA","NA","NA","3","2","32","NA","j","NA","13","1","2","NA","NA","NA","NA","2","1","3","2","NA","2","NA",1,1,8202,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","2","1","1","6","10","10","7","8","3","NA","9","3","2","NA","9","9","NA","NA","6","NA","NA","1","NA","10","5","2","3.4528",24,1889,"1","2","366.34697"
"2013","LT",18981,253.663943990665,"NA","1","2013","35","2",1943,"2","4","3","LT","2","NA","2","7","NA","NA","NA","NA","3","9","40","NA","NA","NA","13","1","2","NA","NA","NA","NA","4","1","3","2","NA","2","NA",1,1,0,0,0,1529,1,0,0,0,0,3886,388,0,0,0,1,"1","1","2","2","1","1","1","99","5","5","2","2","NA","1","NA","NA","NA","NA","7","NA","7","3","8","1","1","NA","10","5","9","3.4528",69,1898,"1","2","289.25258"
"2013","LT",19121,253.663943990665,"NA","2","2013","15","4",1950,"2","3","3","Other","1","NA","4","7","NA","2","NA","2","3","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","2","NA","2","NA",1,1,0,0,0,689,1,0,0,0,0,0,0,0,0,0,1,"1","1","2","1","1","1","5","8","5","3","8","3","5","2","4","2","NA","NA","NA","5","3","10","10","NA","NA","NA","9","5","2","3.4528",62,1912,"1","3","961.19148"
"2013","LT",19141,253.663943990665,"NA","2","2013","22","3",1964,"1","1","1","LT","2","NA","4","1","NA","NA","NA","NA","3","6","40","25","a","NA","13","1","2","NA","NA","NA","NA","3","2","3","1","NA","2","NA",1,1,8243,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"2","1","1","2","1","3","2","8","9","7","9","9","9","NA","2","2","7","10","10","5","5","7","10","1","1","7","NA","8","2","3.4528",48,1914,"1","6","307.374"
"2013","LT",19191,253.663943990665,"NA","2","2013","18","4",1946,"2","4","3","LT","2","NA","4","7","NA","1","NA","NA","3","9","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","NA","2","1","1","NA","2","NA",1,1,0,0,0,186,1,0,0,0,0,2465,258,0,0,0,1,"2","1","3","1","2","2","1","5","8","8","8","4","NA","NA","NA","3","NA","NA","7","8","5","99","10","NA","NA","6","3","6","2","3.4528",66,1919,"1","2","283.83125"
"2013","LT",19221,253.663943990665,"NA","2","2013","17","2",1969,"2","2","3","LT","2","NA","5","1","NA","NA","NA","NA","3","5","40","NA","o","NA","11","2","1","NA","NA","NA","NA","NA","2","3","2","NA","2","NA",1,1,18247,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1","1","3","2","1","1","5","10","10","8","7","5","3","2","4","9","6","6","7","8","9","NA","6","1","1","7","7","8","2","3.4528",43,1922,"1","2","1201.88665"
"2013","LT",19351,253.663943990665,"NA","2","2013","30","1",1944,"2","5","1","LT","2","NA","5","7","NA","1","NA","NA","2","7","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","1","3","2","NA","2","NA",1,1,0,0,0,0,1,0,0,0,0,2912,0,0,0,0,1,"1","1","2","1","2","1","1","4","NA","7","1","4","NA","3","3","NA","NA","10","5","99","7","6","5","1","1","8","99","7","9","3.4528",68,1935,"1","2","631.02085"
"2013","LT",19821,253.663943990665,"NA","2","2013","20","2",1978,"1","2","1","LT","2","NA","5","3","NA","NA","NA","NA","3","0 - 1","40","NA","r-u","NA","NA","1","2","NA","NA","NA","NA","3","1","2","2","NA","2","NA",1,1,0,0,0,0,1,0,3186,0,0,0,0,0,276,0,1,"2","1","1","3","1","1","5","NA","9","7","5","4","NA","3","9","NA","4","NA","NA","7","5","99","9","1","1","99","8","5","3","3.4528",34,1982,"1","2","690.99422"
"2013","LT",20011,253.663943990665,"NA","2","2013","30","1",1961,"2","2","1","LT","2","NA","4","8","NA","NA","NA","NA","3","8","NA","NA","NA","NA","11","1","2","NA","NA","NA","NA","NA","2","2","2","NA","2","NA",1,1,0,0,0,1410,1,0,0,0,0,0,0,0,4397,0,1,"1","1","2","1","1","1","5","4","9","7","10","3","NA","2","3","3","NA","NA","9","2","3","8","NA","1","1","8","8","9","3","3.4528",51,2001,"1","2","92.61068"
"2013","LT",20081,253.663943990665,"NA","2","2013","37","3",1956,"2","2","1","LT","2","NA","5","1","NA","NA","NA","NA","3","2","40","NA","l-n","NA","13","2","2","NA","NA","NA","NA","2","2","3","2","NA","2","NA",1,1,7941,0,0,0,1,0,0,0,309,0,0,0,0,0,1,"1","1","1","1","1","1","5","8","8","9","10","4","4","3","3","3","6","7","6","2","6","5","9","1","1","NA","8","7","3","3.4528",56,2008,"1","6","374.12516"
"2013","LT",20141,253.663943990665,"NA","2","2013","30","2",1954,"2","5","1","LT","2","NA","4","3","NA","1","NA","NA","1","5","NA","NA","g","NA","12","1","1","NA","NA","NA","NA","NA","2","3","2","NA","2","NA",1,1,0,0,0,0,1,0,3715,0,0,0,0,0,0,0,1,"1","1","1","2","1","1","NA","5","99","6","4","3","4","3","3","2","NA","NA","7","0","99","9","9","NA","1","99","5","8","3","3.4528",58,2014,"1","6","2101.75737"
"2013","LT",20391,253.663943990665,"NA","1","2013","20","3",1971,"2","3","3","LT","2","NA","5","1","NA","1","NA","NA","3",,"NA","NA","NA","NA","15","1","NA","NA","NA","NA","NA","2","2","2","2","NA","2","NA",1,1,5259,0,0,0,1,0,0,0,0,0,0,71,0,0,1,"1","1","1","2","2","3","4","8","7","5","6","5","3","4","2","2","NA","9","NA","6","6","7","4","2","1","NA","5","NA","3","3.4528",41,2039,"1","6","270.72363"
"2013","LT",21241,253.663943990665,"NA","2","2013","10","3",1942,"2","4","3","LT","2","NA","1","7","NA","1","NA","NA","NA","9","NA","NA","NA","NA","11","1","2","NA","NA","NA","NA","3","2","2","2","NA","2","NA",1,1,0,0,0,0,1,0,0,0,0,2043,0,0,0,0,1,"1","1","1","1","1","2","4","99","4","8","9","NA","3","3","3","3","NA","6","7","5","5","5","8","1","1","4","6","10","3","3.4528",70,2124,"1","6","285.91283"
"2013","LT",21561,253.663943990665,"NA","2","2013","15","1",1942,"1","1","3","LT","2","NA","2","3","NA","NA","NA","NA","3","6","40","NA","a","NA","11","1","2","NA","NA","NA","NA","3","2","3","2","NA","2","NA",1,1,9214,0,0,0,1,0,0,0,0,10995,0,0,0,0,1,"1","1","1","2","1","3","1","NA","10","6","8","5","4","9","4","2","8","NA","NA","4","8","5","9","1","1","8","8","9","2","3.4528",70,2156,"1","2","372.14243"
"2013","LT",21631,253.663943990665,"NA","2","2013","25","1",1934,"2","4","3","LT","2","NA","2","7","NA","NA","NA","NA","3","0 - 1","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","4","2","3","2","NA","2","NA",1,1,0,0,0,1496,1,0,0,0,0,3001,164,0,0,0,1,"1","1","1","3","1","1","1","5","99","7","NA","NA","3","2","3","3","5","NA","NA","NA","1","8","8","1","1","8","7","10","2","3.4528",78,2163,"1","2","212.30804"
"2013","LT",22421,253.663943990665,"NA","2","2013","20","2",1967,"2","5","1","LT","2","NA","3","1","NA","NA","NA","NA","4","5","20","NA","g","NA","13","1","1","NA","NA","NA","NA","NA","1","2","2","NA","2","NA",1,1,8978,0,0,1703,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","2","1","3","1","5","10","7","NA","3","4","3","NA","3","NA","7","8","3","0","NA","7","1","1","7","7","7","2","3.4528",45,2242,"1","2","152.46656"
"2013","LT",22641,253.663943990665,"NA","2","2013","31","2",1944,"2","2","1","LT","2","NA","3","7","NA","1","2","NA","3","7","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","NA","2","2","2","NA","2","NA",1,1,0,0,0,0,1,0,0,0,0,2045,199,0,0,0,1,"2","1","1","2","1","1","5","5","8","8","8","3","NA","2","NA","2","NA","NA","7","5","7","NA","5","NA","1","8","10","10","2","3.4528",68,2264,"1","7","494.33949"
"2013","LT",22751,253.663943990665,"NA","2","2013","1","2",1944,"2","2","3","LT","2","NA","2","7","NA","1","NA","NA","3","9","NA","NA","NA","2","NA","1","2","NA","NA","NA","NA","4","2","3","2","NA","2","NA",1,1,0,0,0,0,1,0,0,0,0,3499,367,0,0,0,1,"1","1","3","1","1","1","5","4","8","NA","NA","3","3","2","4","3","NA","7","6","99","10","5","9","1","1","NA","NA","99","NA","3.4528",68,2275,"1","5","353.32541"
"2013","LT",23241,253.663943990665,"NA","2","2013","20","1",1947,"1","2","3","LT","2","NA","2","1","NA","1","NA","NA","3","9","40","30","b-e","NA","13","1","2","NA","NA","NA","NA","5","2","3","1","NA","2","NA",1,1,2443,0,0,0,1,0,0,0,0,2170,0,0,0,0,1,"3","1","1","1","2","1","1","5","9","7","4","4","4","2","3","3","10","NA","8","6","0","5","10","9","1","7","4","7","NA","3.4528",65,2324,"1","6","247.66169"
"2013","LT",23401,253.663943990665,"NA","1","2013","20","3",1958,"1","5","3","LT","2","NA","4","8","NA","NA","NA","NA","3","8","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","NA","1","3","2","NA","2","NA",1,1,1176,0,0,0,1,0,0,0,0,0,0,0,811,0,1,"2","1","1","1","1","3","5","8","1","2","2","3","2","3","4","2","NA","NA","NA","2","99","2","7","1","2","6","6","4","2","3.4528",54,2340,"1","5","604.54788"
"2013","LT",23531,253.663943990665,"NA","2","2013","20","1",1933,"1","4","3","LT","2","NA","1","7","NA","NA","NA","NA","3","8","NA","NA","NA","NA","13","1","2","NA","NA","NA","NA","3","2","3","2","NA","2","NA",1,1,0,0,0,104,1,0,0,0,0,4531,0,0,0,0,1,"2","1","1","3","1","3","1","NA","9","10","5","5","4","3","4","NA","NA","3","7","5","3","2","8","1","1","5","10","10","3","3.4528",79,2353,"1","5","3866.92865"
