HB010,HB020,HB030,HB050,HB050_F,HB060,HB060_F,HB070,HB070_F,HB080,HB080_F,HB090,HB090_F,HB100,HB100_F,HY010,HY010_F,HY010_I,HY020,HY020_F,HY020_I,HY022,HY022_F,HY022_I,HY023,HY023_F,HY023_I,HY030N,HY030N_F,HY040N,HY040N_F,HY040N_I,HY050N,HY050N_F,HY050N_I,HY060N,HY060N_F,HY060N_I,HY070N,HY070N_F,HY070N_I,HY080N,HY080N_F,HY080N_I,HY081N,HY081N_F,HY081N_I,HY090N,HY090N_F,HY090N_I,HY100N,HY100N_F,HY100N_I,HY110N,HY110N_F,HY110N_I,HY120N,HY120N_F,HY120N_I,HY130N,HY130N_F,HY130N_I,HY131N,HY131N_F,HY131N_I,HY140N,HY140N_F,HY140N_I,HY145N,HY145N_F,HY145N_I,HY170N,HY170N_F,HY170N_I,HY030G,HY030G_F,HY040G,HY040G_F,HY040G_I,HY050G,HY050G_F,HY050G_I,HY060G,HY060G_F,HY060G_I,HY070G,HY070G_F,HY070G_I,HY080G,HY080G_F,HY080G_I,HY081G,HY081G_F,HY081G_I,HY090G,HY090G_F,HY090G_I,HY100G,HY100G_F,HY100G_I,HY110G,HY110G_F,HY110G_I,HY120G,HY120G_F,HY120G_I,HY130G,HY130G_F,HY130G_I,HY131G,HY131G_F,HY131G_I,HY140G,HY140G_F,HY140G_I,HY170G,HY170G_F,HY170G_I,HS011,HS011_F,HS021,HS021_F,HS031,HS031_F,HS040,HS040_F,HS050,HS050_F,HS060,HS060_F,HS070,HS070_F,HS080,HS080_F,HS090,HS090_F,HS100,HS100_F,HS110,HS110_F,HS120,HS120_F,HS130,HS130_F,HS140,HS140_F,HS150,HS150_F,HS160,HS160_F,HS170,HS170_F,HS180,HS180_F,HS190,HS190_F,HH010,HH010_F,HH021,HH021_F,HH030,HH030_F,HH031,HH031_F,HH040,HH040_F,HH050,HH050_F,HH060,HH060_F,HH061,HH061_F,HH070,HH070_F,HH071,HH071_F,HH081,HH081_F,HH091,HH091_F,HD080,HD080_F,HD100,HD100_F,HD110,HD110_F,HD120,HD120_F,HD140,HD140_F,HD150,HD150_F,HD160,HD160_F,HD170,HD170_F,HD180,HD180_F,HD190,HD190_F,HD200,HD200_F,HD210,HD210_F,HD220,HD220_F,HD240,HD240_F,HX010,HX040,HX050,HX060,HX070,HX080,HX090,HX120
2013,FR,3496,2,,2013,,,,,,,,33,,40774.06,,,33653.7,,,33653.7,,,33653.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12480,,0,,,0,,,0,,,0,,,0,,,0,,,880.56,,,0,,,0,,,0,,,0,,,0,,,7120.36,,,300,,,,,3,,,,1,,1,,2,,1,,1,,1,,1,,1,,2,,2000,,1,,,,2,,2,,2,,2,,2,,4,,4,,,,2,,1,,,,,,259.75,,551.83,,1,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,3545,2,,2013,,,,,,,,25,,59339.75,,,51398.94,,,51398.94,,,-7296.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5592,,0,,,0,,,0,,,0,,,0,,,0,,,644.42,,,1061,,,0,,,0,,,0,,,0,,,7940.81,,,0,,,,,3,,,,1,,1,,2,,1,,1,,1,,2,,1,,4,,1200,,3,,,,1,,2,,2,,2,,2,,1,,5,,,,2,,1,,287,,,,1435.92,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,3622,2,,2013,,,,,,,,19,,31628.3,,,16526.68,,,16526.68,,,-15050.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6072,,0,,,0,,,0,,,0,,,0,,,0,,,51.38,,,406,,,0,,,0,,,0,,,0,,,15101.63,,,0,,,3,,3,,,,2,,1,,1,,1,,1,,1,,1,,1,,3,,2500,,2,,2,,2,,1,,2,,2,,4,,1,,4,,,,1,,1,,600,,,,274.42,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,3630,2,,2013,,,,,,,,20,,12402.95,,,7388.22,,,7388.22,,,-5014.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3360,,,5014.73,,,0,,,3,,3,,,,2,,1,,1,,1,,1,,1,,1,,3,,3,,1700,,3,,2,,1,,1,,2,,2,,4,,1,,5,,,,2,,1,,,,,,299.17,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,3673,2,,2013,,,,,,,,72,,5066.13,,,5031,,,612.04,,,612.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,0,,,0,,,4418.96,,,0,,,0,,,647.17,,,0,,,0,,,0,,,0,,,0,,,35.13,,,0,,,3,,3,,,,1,,1,,1,,1,,1,,1,,1,,1,,2,,2500,,2,,,,2,,2,,2,,2,,1,,2,,1,,,,1,,1,,,,,,369.92,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,3879,2,,2013,,,,,,,,20,,53365.84,,,49609.38,,,49609.38,,,49609.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,0,,,0,,,0,,,0,,,0,,,714.85,,,2244,,,0,,,0,,,0,,,0,,,3756.46,,,0,,,,,3,,,,2,,1,,1,,1,,1,,1,,1,,1,,2,,1300,,3,,,,2,,2,,2,,2,,1,,3,,3,,,,2,,1,,400,,,,852.17,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,3939,2,,2013,,,,,,,,28,,23766.06,,,4641.7,,,4641.7,,,4641.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1776,,0,,,0,,,0,,,0,,,0,,,0,,,1421.18,,,0,,,0,,,0,,,0,,,0,,,19124.37,,,100,,,3,,3,,,,1,,1,,1,,1,,1,,1,,1,,1,,4,,1800,,3,,3,,2,,2,,2,,2,,2,,3,,3,,,,1,,1,,261,,,,196.75,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,4072,2,,2013,,,,,,,,25,,1682.96,,,-337.96,,,-1407.95,,,-1407.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,0,,,0,,,69.75,,,612.7,,,0,,,0.27,,,0,,,0,,,0,,,0,,,0,,,2020.92,,,0,,,,,3,,3,,1,,1,,1,,1,,1,,2,,1,,1,,3,,1500,,2,,,,2,,2,,1,,2,,3,,3,,5,,,,2,,1,,600,,,,275.25,,,,1,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,4084,2,,2013,,,,,,,,16,,34525.61,,,16097.25,,,16097.25,,,-18428.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8376,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,18428.36,,,100,,,3,,3,,,,1,,1,,1,,1,,1,,3,,3,,1,,3,,2800,,3,,,,1,,2,,2,,2,,1,,5,,1,,,,1,,2,,535,,,,709.75,,711.92,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,4092,2,,2013,,,,,,,,20,,11288.84,,,5129.77,,,5129.77,,,5129.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8472,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1165,,,0,,,0,,,573.18,,,0,,,5585.9,,,300,,,3,,3,,,,2,,1,,2,,1,,1,,3,,1,,1,,4,,1600,,1,,,,2,,2,,2,,2,,2,,2,,5,,,,2,,1,,,,,,713.5,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,4134,2,,2013,,,,,,,,25,,43203.79,,,28757.77,,,28757.77,,,-12143.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,0,,,0,,,0,,,0,,,0,,,2302.73,,,0,,,0,,,0,,,0,,,0,,,14446.02,,,0,,,3,,3,,3,,2,,1,,1,,1,,1,,1,,1,,1,,3,,2500,,1,,,,2,,2,,2,,2,,4,,2,,4,,,,2,,1,,396,,,,292.17,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,4160,2,,2013,,,,,,,,24,,42152.23,,,39627.72,,,39627.72,,,39627.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2904,,0,,,0,,,0,,,0,,,0,,,0,,,5593.48,,,0,,,0,,,0,,,0,,,0,,,2524.51,,,0,,,3,,3,,,,2,,2,,1,,1,,1,,3,,1,,1,,4,,2000,,3,,,,2,,2,,2,,2,,1,,1,,4,,,,2,,1,,550,,,,406.5,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,4348,2,,2013,,,,,,,,29,,17251.28,,,12493.89,,,12493.89,,,12493.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3744,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,5330,,,0,,,0,,,0,,,0,,,4757.39,,,0,,,,,3,,,,2,,1,,2,,1,,1,,1,,1,,1,,4,,900,,3,,3,,2,,2,,2,,2,,2,,3,,3,,,,2,,1,,,,,,179,,,,1,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,4559,2,,2013,,,,,,,,32,,25714.76,,,17102.29,,,17102.29,,,-7339.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,0,,,0,,,0,,,0,,,0,,,1273.3,,,0,,,0,,,0,,,0,,,0,,,8612.48,,,300,,,3,,3,,3,,1,,1,,1,,1,,1,,1,,1,,1,,5,,2000,,2,,3,,2,,1,,2,,1,,3,,3,,4,,,,2,,1,,504,,,,450.67,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,5013,2,,2013,,,,,,,,25,,51565.36,,,44182.69,,,37235.73,,,37235.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2532,,0,,,0,,,0,,,6946.97,,,0,,,0,,,278.32,,,1845,,,0,,,0,,,0,,,0,,,7382.67,,,0,,,,,3,,,,1,,1,,2,,1,,1,,1,,1,,1,,2,,1200,,3,,1,,2,,2,,1,,2,,3,,3,,5,,,,2,,1,,,,,,566.08,,,,1,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,5098,2,,2013,,,,,,,,26,,42494.17,,,39500.78,,,21453.44,,,21453.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,0,,,0,,,0,,,0,,,0,,,1837.99,,,3264,,,0,,,0,,,0,,,0,,,2993.4,,,0,,,3,,3,,,,2,,1,,2,,1,,1,,1,,1,,1,,3,,5500,,2,,,,2,,2,,2,,2,,1,,2,,4,,,,2,,1,,,,,,807,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,5190,2,,2013,,,,,,,,22,,50880.54,,,41281.17,,,41281.17,,,622.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4896,,7538.66,,,0,,,0,,,0,,,2610.34,,,0,,,73.09,,,0,,,0,,,0,,,0,,,0,,,9599.37,,,0,,,3,,3,,,,1,,1,,1,,1,,1,,1,,1,,2,,2,,1000,,3,,,,2,,2,,2,,2,,1,,1,,4,,,,2,,1,,,,,,465,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,5263,2,,2013,,,,,,,,24,,6800.31,,,6945.17,,,6945.17,,,6945.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4980,,0,,,0,,,0,,,0,,,0,,,0,,,6800.31,,,0,,,0,,,0,,,0,,,0,,,-144.86,,,0,,,3,,3,,,,1,,1,,1,,1,,1,,1,,1,,1,,1,,2000,,3,,,,2,,2,,2,,1,,1,,4,,5,,,,2,,1,,305,,,,1080.42,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,5328,2,,2013,,,,,,,,33,,25515.34,,,14487.19,,,13930.36,,,13930.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,936,,0,,,0,,,374.46,,,182.37,,,0,,,0,,,0,,,7461,,,0,,,0,,,0,,,0,,,11028.15,,,0,,,3,,3,,,,1,,1,,1,,1,,1,,3,,1,,3,,3,,1700,,3,,,,2,,1,,2,,2,,2,,4,,2,,,,2,,1,,1070,,,,189.75,,,,1,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,5392,2,,2013,,,,,,,,18,,40109.13,,,26492.53,,,26492.53,,,-10859.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6864,,0,,,0,,,0,,,0,,,0,,,0,,,964.7,,,0,,,0,,,0,,,0,,,0,,,13616.61,,,0,,,3,,3,,,,2,,2,,1,,1,,1,,3,,1,,1,,2,,3000,,1,,,,2,,2,,2,,2,,4,,1,,4,,,,2,,1,,,,,,676.33,,,,1,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,5408,2,,2013,,,,,,,,32,,24698.93,,,20493.23,,,15181.86,,,-4034.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,0,,,0,,,5311.37,,,0,,,0,,,171.16,,,0,,,0,,,0,,,0,,,0,,,4205.7,,,100,,,3,,3,,3,,1,,1,,1,,1,,1,,1,,1,,1,,5,,2650,,3,,,,2,,2,,2,,2,,1,,3,,5,,,,2,,1,,,,,,865.83,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,5649,2,,2013,,,,,,,,25,,105094.23,,,93844.34,,,39153.27,,,31616.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,0,,,0,,,54691.07,,,0,,,0,,,737.47,,,0,,,0,,,0,,,0,,,0,,,11249.89,,,0,,,3,,3,,,,1,,1,,1,,1,,1,,1,,1,,3,,3,,3200,,3,,,,2,,2,,2,,2,,1,,5,,3,,,,2,,1,,,,,,384,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,5667,3,,2013,,,,,,,,29,,15356.62,,,10411.65,,,10411.65,,,10411.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4092,,0,,,0,,,0,,,0,,,0,,,0,,,369.13,,,0,,,0,,,0,,,0,,,0,,,4944.97,,,0,,,3,,3,,,,1,,1,,1,,1,,1,,1,,1,,1,,3,,1500,,3,,,,2,,2,,2,,2,,2,,1,,3,,,,2,,1,,375,,,,239.25,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,5812,2,,2013,,,,,,,,34,,14336.13,,,1054.9,,,1054.9,,,1054.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,4681,,,0,,,0,,,0,,,0,,,13281.22,,,0,,,3,,3,,3,,1,,1,,2,,1,,1,,1,,1,,1,,3,,3000,,3,,3,,2,,2,,2,,1,,4,,1,,5,,,,2,,1,,,,,,521.33,,1189.5,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,5848,2,,2013,,,,,,,,40,,66604.87,,,61634.23,,,61634.23,,,61634.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9984,,0,,,0,,,0,,,0,,,0,,,0,,,59.09,,,0,,,0,,,0,,,0,,,0,,,4970.64,,,0,,,3,,3,,,,1,,2,,1,,1,,1,,1,,1,,1,,3,,3000,,3,,,,2,,2,,2,,1,,1,,1,,2,,,,2,,1,,,,,,216.25,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,5861,2,,2013,,,,,,,,16,,27052.91,,,24523.37,,,24523.37,,,-379.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5556,,2139.92,,,0,,,0,,,0,,,0,,,0,,,10.31,,,0,,,0,,,0,,,0,,,0,,,2529.54,,,0,,,3,,3,,3,,1,,1,,1,,1,,1,,1,,1,,1,,4,,1300,,3,,3,,2,,2,,2,,2,,1,,4,,5,,,,2,,1,,410,,,,367.5,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,5872,2,,2013,,,,,,,,12,,15857.36,,,15571.08,,,15571.08,,,3636.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1824,,0,,,0,,,0,,,0,,,0,,,0,,,3320.39,,,2559,,,0,,,0,,,119.29,,,0,,,167,,,300,,,,,3,,1,,1,,1,,1,,1,,1,,1,,1,,1,,4,,2500,,1,,3,,2,,2,,2,,2,,1,,2,,5,,,,2,,2,,,,,,453.33,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,6246,2,,2013,,,,,,,,16,,31625.11,,,30381.47,,,30381.47,,,-1219.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,0,,,0,,,0,,,0,,,0,,,23.82,,,0,,,0,,,0,,,0,,,2340,,,1243.64,,,0,,,3,,3,,3,,1,,1,,2,,1,,1,,3,,1,,1,,3,,1500,,1,,,,2,,2,,2,,2,,1,,3,,6,,,,2,,1,,710,,,,392.5,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,6250,2,,2013,,,,,,,,22,,30786.21,,,17876.48,,,17876.48,,,17876.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,0,,,0,,,0,,,0,,,0,,,2066.67,,,0,,,0,,,0,,,0,,,0,,,12909.73,,,0,,,3,,3,,3,,2,,1,,1,,1,,1,,1,,1,,1,,4,,2000,,3,,,,2,,2,,2,,2,,1,,1,,4,,,,2,,1,,,,,,276.5,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,6442,3,,2013,,,,,,,,16,,104026.29,,,96880.05,,,96880.05,,,96880.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2112,,0,,,0,,,0,,,0,,,0,,,0,,,57.42,,,0,,,0,,,0,,,0,,,0,,,7146.24,,,0,,,3,,3,,3,,2,,1,,1,,1,,1,,1,,1,,1,,3,,2000,,3,,,,2,,2,,2,,2,,4,,5,,3,,,,2,,1,,,,,,326,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,6610,2,,2013,,,,,,,,30,,2934.81,,,624.58,,,624.58,,,-2259.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6492,,0,,,0,,,0,,,0,,,0,,,0,,,50.66,,,0,,,0,,,0,,,0,,,0,,,2310.23,,,100,,,,,3,,3,,1,,1,,1,,1,,1,,1,,1,,1,,3,,1800,,2,,,,1,,2,,2,,2,,1,,3,,3,,,,2,,1,,,,,,243.83,,,,1,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,6630,2,,2013,,,,,,,,23,,41352.48,,,34790.95,,,34790.95,,,-6561.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,6561.52,,,0,,,3,,3,,,,1,,1,,1,,1,,1,,1,,1,,1,,2,,5000,,1,,,,1,,2,,2,,2,,1,,1,,3,,,,2,,1,,430,,,,230.67,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,6634,2,,2013,,,,,,,,21,,5484.61,,,-2079.95,,,-4784.62,,,-4784.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18264,,0,,,0,,,0,,,0,,,0,,,0,,,645.28,,,0,,,0,,,0,,,0,,,0,,,7564.56,,,0,,,,,3,,,,1,,1,,2,,1,,1,,1,,1,,1,,2,,2200,,2,,1,,2,,2,,2,,2,,4,,1,,2,,,,2,,1,,,,,,366.33,,787.92,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,6780,2,,2013,,,,,,,,15,,16572.19,,,14629.7,,,14629.7,,,-659.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5076,,0,,,0,,,0,,,0,,,0,,,0,,,1283.06,,,0,,,0,,,0,,,553.05,,,0,,,1389.45,,,0,,,3,,3,,3,,1,,1,,2,,1,,1,,1,,1,,1,,3,,655,,3,,,,2,,1,,2,,2,,2,,2,,6,,,,2,,1,,80,,,,1702.5,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,6789,2,,2013,,,,,,,,25,,37028.94,,,36677.84,,,36677.84,,,8744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11772,,0,,,0,,,0,,,0,,,0,,,0,,,512.06,,,0,,,0,,,0,,,0,,,0,,,351.11,,,1500,,,,,,,,,1,,2,,2,,1,,1,,1,,1,,1,,4,,1500,,2,,3,,2,,2,,2,,1,,4,,2,,3,,,,2,,1,,,,,,495.75,,,,1,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,7076,2,,2013,,,,,,,,30,,12285.86,,,6199.9,,,3447.44,,,-6081.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,0,,,0,,,2752.46,,,0,,,0,,,4.58,,,3973,,,0,,,0,,,0,,,0,,,6085.96,,,0,,,,,3,,,,1,,1,,1,,1,,1,,3,,1,,1,,2,,1000,,2,,,,2,,2,,1,,1,,2,,2,,3,,,,2,,1,,,,,,993.42,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,7220,2,,2013,,,,,,,,23,,39184.9,,,31844.21,,,27184.83,,,27184.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9900,,0,,,0,,,0,,,0,,,0,,,0,,,4973.02,,,0,,,0,,,0,,,0,,,0,,,7340.69,,,100,,,2,,3,,,,1,,1,,1,,1,,1,,1,,1,,1,,4,,2000,,1,,2,,2,,2,,2,,1,,3,,4,,3,,,,2,,1,,,,,,258,,,,1,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,7279,2,,2013,,,,,,,,31,,19184.2,,,19172.19,,,19172.19,,,68.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,0,,,0,,,0,,,0,,,0,,,80.47,,,0,,,0,,,0,,,0,,,0,,,12,,,100,,,3,,3,,,,2,,1,,1,,1,,1,,1,,1,,1,,3,,1200,,2,,,,2,,2,,2,,2,,2,,2,,1,,,,2,,1,,,,,,204.25,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,7411,2,,2013,,,,,,,,21,,40453.05,,,32554.1,,,32554.1,,,1282.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6276,,8595.38,,,0,,,0,,,0,,,0,,,0,,,585.82,,,0,,,0,,,0,,,0,,,0,,,7898.95,,,0,,,3,,3,,,,1,,1,,2,,1,,1,,3,,1,,1,,2,,2000,,1,,1,,2,,2,,2,,1,,2,,1,,5,,,,1,,1,,,,,,580.33,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,7554,2,,2013,,,,,,,,22,,25468.87,,,19406.78,,,19196.1,,,-5852.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2532,,0,,,0,,,0,,,210.68,,,0,,,0,,,209.84,,,0,,,0,,,0,,,0,,,0,,,6062.09,,,100,,,3,,,,,,1,,1,,2,,1,,1,,1,,1,,1,,3,,5000,,3,,,,2,,1,,2,,2,,2,,1,,6,,,,2,,1,,277,,,,927.42,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,7555,3,,2013,,,,,,,,11,,83339.13,,,80985.78,,,80985.78,,,-747.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15576,,0,,,0,,,0,,,0,,,0,,,0,,,1606.15,,,0,,,0,,,0,,,0,,,0,,,2353.35,,,0,,,3,,1,,,,1,,1,,1,,1,,1,,3,,1,,1,,5,,4500,,3,,,,2,,2,,1,,2,,3,,2,,3,,,,2,,1,,,,,,300,,,,1,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,7894,2,,2013,,,,,,,,21,,23640.33,,,23496.27,,,14537.12,,,14537.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6144,,0,,,0,,,0,,,8959.16,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3360,,,144.06,,,0,,,3,,3,,3,,2,,1,,1,,1,,1,,1,,3,,1,,3,,4200,,3,,,,2,,1,,2,,2,,1,,1,,5,,,,2,,1,,,,,,492.5,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,8099,2,,2013,,,,,,,,,,14331.89,,,8296.36,,,8296.36,,,8296.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5040,,0,,,0,,,0,,,0,,,0,,,0,,,14331.89,,,0,,,0,,,0,,,0,,,0,,,6035.53,,,0,,,1,,3,,,,1,,1,,1,,1,,1,,3,,1,,1,,6,,1700,,3,,3,,2,,1,,2,,2,,4,,1,,3,,,,2,,1,,,,,,561.25,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
